plot,year,focal_species,neighbor_species,current_focal_cover,previous_focal_cover,previous_neighbor_cover,season_length_ds
7,2013,POBI6,2LICHN,0.01,0.02,0.04,185
7,2013,POBI6,2MOSS,0.01,0.02,0.03,185
7,2013,POBI6,GEAL2,0.01,0.02,0.06,185
7,2013,POBI6,PODI2,0.01,0.02,0.04,185
7,2013,POBI6,MIOB2,0.01,0.02,0,185
7,2013,POBI6,SAPL2,0.01,0.02,0.14,185
7,2013,POBI6,PEGR2,0.01,0.02,0,185
7,2013,POBI6,LUSP4,0.01,0.02,0.01,185
7,2014,POBI6,POVI3,0.01,0.01,0.06,128
7,2014,POBI6,LLSE,0.01,0.01,0.06,128
7,2014,POBI6,SAPE18,0.01,0.01,0.13,128
7,2014,POBI6,GEROT,0.01,0.01,0.21,128
7,2014,POBI6,CASCS2,0.01,0.01,0.44,128
7,2014,POBI6,ERSI3,0.01,0.01,0.03,128
7,2014,POBI6,DECE,0.01,0.01,0.23,128
7,2014,POBI6,2LTR,0.01,0.01,0.22,128
7,2014,POBI6,CALE4,0.01,0.01,0.09,128
7,2014,POBI6,RHIN11,0.01,0.01,0,128
7,2014,POBI6,2LICHN,0.01,0.01,0.08,128
7,2014,POBI6,ARSC,0.01,0.01,0.28,128
7,2014,POBI6,PODI2,0.01,0.01,0.02,128
7,2014,POBI6,TRPAP,0.01,0.01,0.1,128
7,2014,POBI6,CACA12,0.01,0.01,0,128
7,2014,POBI6,CAOC4,0.01,0.01,0,128
7,2014,POBI6,2MOSS,0.01,0.01,0.01,128
7,2014,POBI6,STLO2,0.01,0.01,0,128
7,2014,POBI6,SAPL2,0.01,0.01,0.13,128
7,2014,POBI6,GEAL2,0.01,0.01,0.03,128
7,2014,POBI6,GEAMA,0.01,0.01,0,128
7,2015,POBI6,SAPE18,0.03,0.01,0.1,142
7,2015,POBI6,TRPAP,0.03,0.01,0.09,142
7,2015,POBI6,FEBR,0.03,0.01,0,142
7,2015,POBI6,2MOSS,0.03,0.01,0.02,142
7,2015,POBI6,STLO2,0.03,0.01,0.01,142
7,2015,POBI6,CASCS2,0.03,0.01,0.41,142
7,2015,POBI6,ARSC,0.03,0.01,0.14,142
7,2015,POBI6,GEAMA,0.03,0.01,0.01,142
7,2015,POBI6,POVI3,0.03,0.01,0.12,142
7,2015,POBI6,DECE,0.03,0.01,0.3,142
7,2015,POBI6,GEROT,0.03,0.01,0.25,142
7,2015,POBI6,2LTR,0.03,0.01,0.19,142
7,2015,POBI6,RHIN11,0.03,0.01,0.01,142
7,2015,POBI6,LLSE,0.03,0.01,0.05,142
7,2015,POBI6,2LICHN,0.03,0.01,0.08,142
7,2015,POBI6,ERSI3,0.03,0.01,0.05,142
7,2015,POBI6,CALE4,0.03,0.01,0.09,142
7,2015,POBI6,PODI2,0.03,0.01,0.04,142
7,2015,POBI6,CACA12,0.03,0.01,0.02,142
7,2015,POBI6,GEAL2,0.03,0.01,0.02,142
7,2015,POBI6,PEGR2,0.03,0.01,0,142
7,2015,POBI6,SAPL2,0.03,0.01,0.15,142
7,2015,POBI6,CAOC4,0.03,0.01,0.04,142
7,2016,POBI6,TRPAP,0.05,0.03,0.11,155
7,2016,POBI6,LUSP4,0.05,0.03,0,155
7,2016,POBI6,CASCS2,0.05,0.03,0.43,155
7,2016,POBI6,2MOSS,0.05,0.03,0.03,155
7,2016,POBI6,SAPE18,0.05,0.03,0.15,155
7,2016,POBI6,ARSC,0.05,0.03,0.15,155
7,2016,POBI6,2LTR,0.05,0.03,0.29,155
7,2016,POBI6,DECE,0.05,0.03,0.33,155
7,2016,POBI6,GEAL2,0.05,0.03,0.01,155
7,2016,POBI6,GEROT,0.05,0.03,0.23,155
7,2016,POBI6,POVI3,0.05,0.03,0.09,155
7,2016,POBI6,LLSE,0.05,0.03,0.04,155
7,2016,POBI6,CHJA,0.05,0.03,0,155
7,2016,POBI6,2LICHN,0.05,0.03,0.04,155
7,2016,POBI6,RHIN11,0.05,0.03,0.01,155
7,2016,POBI6,CALE4,0.05,0.03,0.08,155
7,2016,POBI6,CACA12,0.05,0.03,0.04,155
7,2016,POBI6,PODI2,0.05,0.03,0.04,155
7,2016,POBI6,CAOC4,0.05,0.03,0.02,155
7,2016,POBI6,STLO2,0.05,0.03,0.04,155
7,2016,POBI6,ERSI3,0.05,0.03,0.02,155
7,2016,POBI6,SAPL2,0.05,0.03,0.15,155
7,2017,POBI6,CASCS2,0.06,0.05,0.46,112
7,2017,POBI6,SAPE18,0.06,0.05,0.16,112
7,2017,POBI6,FEBR,0.06,0.05,0,112
7,2017,POBI6,GEROT,0.06,0.05,0.23,112
7,2017,POBI6,2LTR,0.06,0.05,0.28,112
7,2017,POBI6,ARSC,0.06,0.05,0.29,112
7,2017,POBI6,DECE,0.06,0.05,0.43,112
7,2017,POBI6,TRPAP,0.06,0.05,0.16,112
7,2017,POBI6,CALE4,0.06,0.05,0.11,112
7,2017,POBI6,RHIN11,0.06,0.05,0.01,112
7,2017,POBI6,PODI2,0.06,0.05,0.05,112
7,2017,POBI6,GEAL2,0.06,0.05,0.03,112
7,2017,POBI6,LLSE,0.06,0.05,0.04,112
7,2017,POBI6,2MOSS,0.06,0.05,0.06,112
7,2017,POBI6,CACA12,0.06,0.05,0.02,112
7,2017,POBI6,ERSI3,0.06,0.05,0.02,112
7,2017,POBI6,SAPL2,0.06,0.05,0.17,112
7,2017,POBI6,CAOC4,0.06,0.05,0.01,112
7,2017,POBI6,STLO2,0.06,0.05,0.01,112
7,2018,POBI6,LLSE,0.04,0.06,0.05,165
7,2018,POBI6,GEROT,0.04,0.06,0.19,165
7,2018,POBI6,SAPE18,0.04,0.06,0.21,165
7,2018,POBI6,2LTR,0.04,0.06,0.41,165
7,2018,POBI6,CASCS2,0.04,0.06,0.53,165
7,2018,POBI6,ARSC,0.04,0.06,0.22,165
7,2018,POBI6,DECE,0.04,0.06,0.4,165
7,2018,POBI6,GEAMA,0.04,0.06,0,165
7,2018,POBI6,TRPAP,0.04,0.06,0.2,165
7,2018,POBI6,CACA12,0.04,0.06,0.01,165
7,2018,POBI6,POVI3,0.04,0.06,0,165
7,2018,POBI6,PODI2,0.04,0.06,0.05,165
7,2018,POBI6,GEAL2,0.04,0.06,0.05,165
7,2018,POBI6,CAOC4,0.04,0.06,0.01,165
7,2018,POBI6,FEBR,0.04,0.06,0.02,165
7,2018,POBI6,SIPR,0.04,0.06,0,165
7,2018,POBI6,CALE4,0.04,0.06,0.11,165
7,2018,POBI6,2LICHN,0.04,0.06,0,165
7,2018,POBI6,STLO2,0.04,0.06,0.01,165
70,2011,POBI6,2LTR,0.01,0.01,0.79,189
70,2011,POBI6,KOMY,0.01,0.01,0.73,189
70,2011,POBI6,LLSE,0.01,0.01,0.11,189
70,2011,POBI6,GEROT,0.01,0.01,0.21,189
70,2011,POBI6,CARUD,0.01,0.01,0.04,189
70,2011,POBI6,CAUN2,0.01,0.01,0.01,189
70,2011,POBI6,CASCS2,0.01,0.01,0.15,189
70,2011,POBI6,POVI3,0.01,0.01,0.02,189
70,2011,POBI6,2LICHN,0.01,0.01,0.01,189
70,2011,POBI6,MIOB2,0.01,0.01,0.02,189
70,2011,POBI6,ORALA,0.01,0.01,0.03,189
70,2011,POBI6,ERSI3,0.01,0.01,0.02,189
70,2012,POBI6,2LTR,0.02,0.01,0.8,161
70,2012,POBI6,CARUD,0.02,0.01,0.09,161
70,2012,POBI6,KOMY,0.02,0.01,0.77,161
70,2012,POBI6,GEROT,0.02,0.01,0.24,161
70,2012,POBI6,LLSE,0.02,0.01,0.15,161
70,2012,POBI6,CASCS2,0.02,0.01,0.12,161
70,2012,POBI6,TOPY,0.02,0.01,0,161
70,2012,POBI6,ORALA,0.02,0.01,0.02,161
70,2012,POBI6,POVI3,0.02,0.01,0.06,161
70,2012,POBI6,2LICHN,0.02,0.01,0.01,161
70,2012,POBI6,MIOB2,0.02,0.01,0.02,161
70,2013,POBI6,2LTR,0.01,0.02,0.79,185
70,2013,POBI6,KOMY,0.01,0.02,0.74,185
70,2013,POBI6,GEROT,0.01,0.02,0.23,185
70,2013,POBI6,LLSE,0.01,0.02,0.15,185
70,2013,POBI6,CASCS2,0.01,0.02,0.1,185
70,2013,POBI6,CARUD,0.01,0.02,0.09,185
70,2013,POBI6,ORALA,0.01,0.02,0.02,185
70,2013,POBI6,POVI3,0.01,0.02,0.05,185
70,2013,POBI6,2LICHN,0.01,0.02,0.02,185
70,2013,POBI6,PODI2,0.01,0.02,0,185
70,2013,POBI6,MIOB2,0.01,0.02,0.01,185
701,2011,POBI6,2LTR,0.02,0.04,0.52,213
701,2011,POBI6,POVI3,0.02,0.04,0.01,213
701,2011,POBI6,KOMY,0.02,0.04,0.74,213
701,2011,POBI6,CARUD,0.02,0.04,0.17,213
701,2011,POBI6,CARO2,0.02,0.04,0.02,213
701,2011,POBI6,GEROT,0.02,0.04,0.19,213
701,2011,POBI6,LLSE,0.02,0.04,0.03,213
701,2011,POBI6,ORALA,0.02,0.04,0.04,213
701,2011,POBI6,SIACS2,0.02,0.04,0.04,213
701,2011,POBI6,CAUN2,0.02,0.04,0.01,213
701,2011,POBI6,TEGR3,0.02,0.04,0.02,213
701,2011,POBI6,2LICHN,0.02,0.04,0.04,213
701,2011,POBI6,TRDA2,0.02,0.04,0.1,213
701,2011,POBI6,ERSI3,0.02,0.04,0.06,213
701,2011,POBI6,MIOB2,0.02,0.04,0.01,213
701,2012,POBI6,2LTR,0.02,0.02,0.75,245
701,2012,POBI6,KOMY,0.02,0.02,0.77,245
701,2012,POBI6,GEROT,0.02,0.02,0.13,245
701,2012,POBI6,LLSE,0.02,0.02,0.08,245
701,2012,POBI6,CARUD,0.02,0.02,0.16,245
701,2012,POBI6,POVI3,0.02,0.02,0.04,245
701,2012,POBI6,ORALA,0.02,0.02,0.04,245
701,2012,POBI6,SIACS2,0.02,0.02,0.02,245
701,2012,POBI6,TEGR3,0.02,0.02,0.01,245
701,2012,POBI6,2LICHN,0.02,0.02,0.02,245
701,2012,POBI6,TRDA2,0.02,0.02,0.12,245
701,2012,POBI6,TOPY,0.02,0.02,0,245
701,2012,POBI6,MIOB2,0.02,0.02,0.02,245
701,2014,POBI6,2LTR,0.03,0,0.58,205
701,2014,POBI6,KOMY,0.03,0,0.71,205
701,2014,POBI6,CARUD,0.03,0,0.12,205
701,2014,POBI6,GEROT,0.03,0,0.19,205
701,2014,POBI6,2LICHN,0.03,0,0.04,205
701,2014,POBI6,POVI3,0.03,0,0.06,205
701,2014,POBI6,ORALA,0.03,0,0.03,205
701,2014,POBI6,LLSE,0.03,0,0.11,205
701,2014,POBI6,SIACS2,0.03,0,0.05,205
701,2014,POBI6,TRDA2,0.03,0,0.1,205
701,2014,POBI6,TOPY,0.03,0,0.03,205
701,2014,POBI6,MIOB2,0.03,0,0.02,205
701,2014,POBI6,TEGR3,0.03,0,0,205
701,2015,POBI6,2LTR,0.05,0.03,0.54,142
701,2015,POBI6,POVI3,0.05,0.03,0.02,142
701,2015,POBI6,KOMY,0.05,0.03,0.78,142
701,2015,POBI6,GEROT,0.05,0.03,0.23,142
701,2015,POBI6,CARUD,0.05,0.03,0.12,142
701,2015,POBI6,2LICHN,0.05,0.03,0.04,142
701,2015,POBI6,LLSE,0.05,0.03,0.06,142
701,2015,POBI6,ORALA,0.05,0.03,0.04,142
701,2015,POBI6,SIACS2,0.05,0.03,0.05,142
701,2015,POBI6,TEGR3,0.05,0.03,0.01,142
701,2015,POBI6,MIOB2,0.05,0.03,0.01,142
701,2015,POBI6,TRDA2,0.05,0.03,0.1,142
701,2015,POBI6,PACA15,0.05,0.03,0,142
701,2015,POBI6,CAUN2,0.05,0.03,0,142
701,2015,POBI6,TOPY,0.05,0.03,0.01,142
701,2016,POBI6,2LTR,0.02,0.05,0.36,155
701,2016,POBI6,POVI3,0.02,0.05,0.05,155
701,2016,POBI6,KOMY,0.02,0.05,0.9,155
701,2016,POBI6,ORALA,0.02,0.05,0.06,155
701,2016,POBI6,GEROT,0.02,0.05,0.31,155
701,2016,POBI6,LLSE,0.02,0.05,0.06,155
701,2016,POBI6,CARUD,0.02,0.05,0.18,155
701,2016,POBI6,2LICHN,0.02,0.05,0.07,155
701,2016,POBI6,SIACS2,0.02,0.05,0.06,155
701,2016,POBI6,TRDA2,0.02,0.05,0.1,155
701,2016,POBI6,TOPY,0.02,0.05,0.02,155
701,2016,POBI6,MIOB2,0.02,0.05,0.02,155
701,2017,POBI6,KOMY,0.02,0.02,0.82,126
701,2017,POBI6,GEROT,0.02,0.02,0.27,126
701,2017,POBI6,CARUD,0.02,0.02,0.18,126
701,2017,POBI6,2LTR,0.02,0.02,0.53,126
701,2017,POBI6,2LICHN,0.02,0.02,0.02,126
701,2017,POBI6,LLSE,0.02,0.02,0.09,126
701,2017,POBI6,ORALA,0.02,0.02,0.04,126
701,2017,POBI6,POVI3,0.02,0.02,0.03,126
701,2017,POBI6,SIACS2,0.02,0.02,0.06,126
701,2017,POBI6,SEDES,0.02,0.02,0,126
701,2017,POBI6,TEGR3,0.02,0.02,0,126
701,2017,POBI6,TRDA2,0.02,0.02,0.11,126
701,2017,POBI6,TOPY,0.02,0.02,0.02,126
701,2017,POBI6,MIOB2,0.02,0.02,0.01,126
701,2018,POBI6,KOMY,0.02,0.02,0.74,196
701,2018,POBI6,POVI3,0.02,0.02,0.03,196
701,2018,POBI6,GEROT,0.02,0.02,0.24,196
701,2018,POBI6,2LTR,0.02,0.02,0.54,196
701,2018,POBI6,2LICHN,0.02,0.02,0.01,196
701,2018,POBI6,CARUD,0.02,0.02,0.25,196
701,2018,POBI6,ORALA,0.02,0.02,0.04,196
701,2018,POBI6,LLSE,0.02,0.02,0.09,196
701,2018,POBI6,SIACS2,0.02,0.02,0.05,196
701,2018,POBI6,SIPR,0.02,0.02,0,196
701,2018,POBI6,TEGR3,0.02,0.02,0.01,196
701,2018,POBI6,2BARE,0.02,0.02,0,196
701,2018,POBI6,MIOB2,0.02,0.02,0.01,196
701,2018,POBI6,CARO2,0.02,0.02,0,196
701,2018,POBI6,2MOSS,0.02,0.02,0,196
701,2018,POBI6,TRPAP,0.02,0.02,0,196
701,2018,POBI6,TRDA2,0.02,0.02,0.12,196
701,2018,POBI6,PACA15,0.02,0.02,0,196
72,2011,POBI6,2LTR,0.1,0.05,0.63,155
72,2011,POBI6,TRPAP,0.1,0.05,0.14,155
72,2011,POBI6,GEAL2,0.1,0.05,0.14,155
72,2011,POBI6,ARSC,0.1,0.05,0.15,155
72,2011,POBI6,GEROT,0.1,0.05,0.54,155
72,2011,POBI6,MIOB2,0.1,0.05,0.05,155
72,2011,POBI6,2BARE,0.1,0.05,0.11,155
72,2011,POBI6,2MOSS,0.1,0.05,0.01,155
72,2011,POBI6,SIACS2,0.1,0.05,0.03,155
72,2011,POBI6,TRSP2,0.1,0.05,0.03,155
72,2011,POBI6,LLSE,0.1,0.05,0.04,155
72,2011,POBI6,LEPY2,0.1,0.05,0,155
72,2011,POBI6,FEBR,0.1,0.05,0.04,155
72,2011,POBI6,DECE,0.1,0.05,0,155
72,2012,POBI6,2BARE,0.06,0.1,0.11,161
72,2012,POBI6,TRPAP,0.06,0.1,0.19,161
72,2012,POBI6,2LTR,0.06,0.1,0.48,161
72,2012,POBI6,GEAL2,0.06,0.1,0.12,161
72,2012,POBI6,MIOB2,0.06,0.1,0.07,161
72,2012,POBI6,2LICHN,0.06,0.1,0,161
72,2012,POBI6,GEROT,0.06,0.1,0.54,161
72,2012,POBI6,ARSC,0.06,0.1,0.16,161
72,2012,POBI6,SIACS2,0.06,0.1,0.07,161
72,2012,POBI6,TRSP2,0.06,0.1,0.04,161
72,2012,POBI6,LLSE,0.06,0.1,0.03,161
72,2013,POBI6,FEBR,0.08,0.06,0,171
72,2013,POBI6,2BARE,0.08,0.06,0.07,171
72,2013,POBI6,2LTR,0.08,0.06,0.45,171
72,2013,POBI6,TRPAP,0.08,0.06,0.08,171
72,2013,POBI6,MIOB2,0.08,0.06,0.07,171
72,2013,POBI6,GEROT,0.08,0.06,0.59,171
72,2013,POBI6,GEAL2,0.08,0.06,0.15,171
72,2013,POBI6,SIACS2,0.08,0.06,0.03,171
72,2013,POBI6,ARSC,0.08,0.06,0.13,171
72,2013,POBI6,TRSP2,0.08,0.06,0.02,171
72,2013,POBI6,LLSE,0.08,0.06,0.05,171
72,2014,POBI6,2LTR,0.13,0.08,0.37,100
72,2014,POBI6,FEBR,0.13,0.08,0.01,100
72,2014,POBI6,GEAL2,0.13,0.08,0.19,100
72,2014,POBI6,MIOB2,0.13,0.08,0.08,100
72,2014,POBI6,GEROT,0.13,0.08,0.6,100
72,2014,POBI6,LUSP4,0.13,0.08,0,100
72,2014,POBI6,2BARE,0.13,0.08,0.12,100
72,2014,POBI6,TRPAP,0.13,0.08,0.09,100
72,2014,POBI6,2LICHN,0.13,0.08,0,100
72,2014,POBI6,ARSC,0.13,0.08,0.16,100
72,2014,POBI6,SIACS2,0.13,0.08,0.06,100
72,2014,POBI6,TRSP2,0.13,0.08,0.02,100
72,2014,POBI6,LLSE,0.13,0.08,0.08,100
72,2014,POBI6,POARG,0.13,0.08,0,100
72,2015,POBI6,FEBR,0.12,0.13,0.03,114
72,2015,POBI6,2BARE,0.12,0.13,0.06,114
72,2015,POBI6,MIOB2,0.12,0.13,0.1,114
72,2015,POBI6,GEROT,0.12,0.13,0.55,114
72,2015,POBI6,LUSP4,0.12,0.13,0.02,114
72,2015,POBI6,2LTR,0.12,0.13,0.51,114
72,2015,POBI6,ARSC,0.12,0.13,0.26,114
72,2015,POBI6,GEAL2,0.12,0.13,0.21,114
72,2015,POBI6,TRSP2,0.12,0.13,0.03,114
72,2015,POBI6,SIACS2,0.12,0.13,0.02,114
72,2015,POBI6,TRPAP,0.12,0.13,0.05,114
72,2015,POBI6,LLSE,0.12,0.13,0.02,114
72,2015,POBI6,POARG,0.12,0.13,0.01,114
72,2016,POBI6,SIACS2,0.11,0.12,0.02,141
72,2016,POBI6,FEBR,0.11,0.12,0.06,141
72,2016,POBI6,LUSP4,0.11,0.12,0.01,141
72,2016,POBI6,2BARE,0.11,0.12,0.05,141
72,2016,POBI6,GEAL2,0.11,0.12,0.2,141
72,2016,POBI6,MIOB2,0.11,0.12,0.15,141
72,2016,POBI6,GEROT,0.11,0.12,0.69,141
72,2016,POBI6,ARSC,0.11,0.12,0.23,141
72,2016,POBI6,2LTR,0.11,0.12,0.37,141
72,2016,POBI6,TRPAP,0.11,0.12,0.12,141
72,2016,POBI6,TRSP2,0.11,0.12,0.03,141
72,2016,POBI6,LLSE,0.11,0.12,0.1,141
72,2018,POBI6,FEBR,0.07,0,0.03,140
72,2018,POBI6,SIACS2,0.07,0,0.06,140
72,2018,POBI6,GEAL2,0.07,0,0.13,140
72,2018,POBI6,TRPAP,0.07,0,0.08,140
72,2018,POBI6,2LTR,0.07,0,0.47,140
72,2018,POBI6,GEROT,0.07,0,0.66,140
72,2018,POBI6,MIOB2,0.07,0,0.17,140
72,2018,POBI6,2MOSS,0.07,0,0.01,140
72,2018,POBI6,2BARE,0.07,0,0.05,140
72,2018,POBI6,ARSC,0.07,0,0.26,140
72,2018,POBI6,LLSE,0.07,0,0.1,140
72,2018,POBI6,TRSP2,0.07,0,0.01,140
72,2018,POBI6,POARG,0.07,0,0,140
72,2018,POBI6,CAOC4,0.07,0,0,140
72,2018,POBI6,HEMO3,0.07,0,0,140
73,2011,POBI6,TRPAP,0.03,0.01,0.29,138
73,2011,POBI6,POARG,0.03,0.01,0.17,138
73,2011,POBI6,2LTR,0.03,0.01,0.66,138
73,2011,POBI6,GEROT,0.03,0.01,0.57,138
73,2011,POBI6,RAAD,0.03,0.01,0.01,138
73,2011,POBI6,2BARE,0.03,0.01,0.06,138
73,2011,POBI6,FEBR,0.03,0.01,0.01,138
73,2012,POBI6,POARG,0.01,0.03,0.15,161
73,2012,POBI6,TRPAP,0.01,0.03,0.38,161
73,2012,POBI6,2LTR,0.01,0.03,0.54,161
73,2012,POBI6,GEROT,0.01,0.03,0.66,161
73,2012,POBI6,RAAD,0.01,0.03,0.04,161
73,2012,POBI6,2BARE,0.01,0.03,0.04,161
73,2012,POBI6,TRSP2,0.01,0.03,0,161
73,2012,POBI6,FEBR,0.01,0.03,0.01,161
73,2013,POBI6,2LTR,0.01,0.01,0.49,171
73,2013,POBI6,TRPAP,0.01,0.01,0.45,171
73,2013,POBI6,POARG,0.01,0.01,0.24,171
73,2013,POBI6,GEROT,0.01,0.01,0.61,171
73,2013,POBI6,RAAD,0.01,0.01,0.04,171
73,2013,POBI6,TRSP2,0.01,0.01,0.01,171
73,2013,POBI6,2BARE,0.01,0.01,0.04,171
73,2013,POBI6,FEBR,0.01,0.01,0.01,171
73,2014,POBI6,2LTR,0.01,0.01,0.29,93
73,2014,POBI6,POARG,0.01,0.01,0.28,93
73,2014,POBI6,TRPAP,0.01,0.01,0.52,93
73,2014,POBI6,GEROT,0.01,0.01,0.68,93
73,2014,POBI6,RAAD,0.01,0.01,0.04,93
73,2014,POBI6,TRSP2,0.01,0.01,0.02,93
73,2014,POBI6,FEBR,0.01,0.01,0.04,93
73,2014,POBI6,2BARE,0.01,0.01,0.02,93
73,2015,POBI6,2LTR,0.03,0.01,0.75,114
73,2015,POBI6,GEROT,0.03,0.01,0.72,114
73,2015,POBI6,POARG,0.03,0.01,0.21,114
73,2015,POBI6,TRPAP,0.03,0.01,0.33,114
73,2015,POBI6,RAAD,0.03,0.01,0.05,114
73,2015,POBI6,TRSP2,0.03,0.01,0.01,114
73,2015,POBI6,FEBR,0.03,0.01,0.05,114
73,2017,POBI6,TRPAP,0.01,0,0.37,63
73,2017,POBI6,2LTR,0.01,0,0.79,63
73,2017,POBI6,TRSP2,0.01,0,0.01,63
73,2017,POBI6,GEROT,0.01,0,0.64,63
73,2017,POBI6,POARG,0.01,0,0.1,63
73,2017,POBI6,RAAD,0.01,0,0.02,63
73,2017,POBI6,DECE,0.01,0,0.01,63
73,2017,POBI6,FEBR,0.01,0,0.05,63
73,2017,POBI6,2BARE,0.01,0,0,63
75,2012,POBI6,2BARE,0.01,0,0.03,154
75,2012,POBI6,2LTR,0.01,0,0.15,154
75,2012,POBI6,CAPE12,0.01,0,0.01,154
75,2012,POBI6,ARSC,0.01,0,0.04,154
75,2012,POBI6,MIOB2,0.01,0,0.09,154
75,2012,POBI6,CASCS2,0.01,0,0.02,154
75,2012,POBI6,FEBR,0.01,0,0.06,154
75,2012,POBI6,RAAD,0.01,0,0.01,154
75,2012,POBI6,LUSP4,0.01,0,0.03,154
75,2012,POBI6,CAOC4,0.01,0,0.04,154
75,2012,POBI6,ERME2,0.01,0,0,154
75,2012,POBI6,2UNKSC,0.01,0,0.01,154
75,2012,POBI6,LLSE,0.01,0,0,154
75,2012,POBI6,GEROT,0.01,0,0.17,154
75,2012,POBI6,2MOSS,0.01,0,0.09,154
75,2012,POBI6,SIPR,0.01,0,0.07,154
75,2012,POBI6,POARG,0.01,0,0,154
75,2012,POBI6,CHJA,0.01,0,0.02,154
75,2012,POBI6,TRSP2,0.01,0,0.01,154
75,2012,POBI6,2LICHN,0.01,0,0.03,154
75,2012,POBI6,SIACS2,0.01,0,0.01,154
75,2016,POBI6,2BARE,0.02,0,0.03,140
75,2016,POBI6,2LICHN,0.02,0,0.02,140
75,2016,POBI6,CAPE12,0.02,0,0.03,140
75,2016,POBI6,MIOB2,0.02,0,0.05,140
75,2016,POBI6,CASCS2,0.02,0,0.02,140
75,2016,POBI6,FEBR,0.02,0,0.11,140
75,2016,POBI6,GEROT,0.02,0,0.19,140
75,2016,POBI6,ARSC,0.02,0,0.13,140
75,2016,POBI6,LLSE,0.02,0,0.01,140
75,2016,POBI6,CAOC4,0.02,0,0.04,140
75,2016,POBI6,LUSP4,0.02,0,0.04,140
75,2016,POBI6,2MOSS,0.02,0,0.06,140
75,2016,POBI6,2LTR,0.02,0,0.15,140
75,2016,POBI6,SIPR,0.02,0,0.06,140
75,2016,POBI6,RAAD,0.02,0,0.02,140
75,2016,POBI6,TRSP2,0.02,0,0.01,140
75,2016,POBI6,2UNKSC,0.02,0,0,140
75,2016,POBI6,CHJA,0.02,0,0.03,140
75,2016,POBI6,RHIN11,0.02,0,0,140
75,2016,POBI6,CARUD,0.02,0,0,140
75,2016,POBI6,POARG,0.02,0,0.03,140
75,2016,POBI6,CAPY3,0.02,0,0,140
75,2017,POBI6,2BARE,0.03,0.02,0.05,63
75,2017,POBI6,2UNKSC,0.03,0.02,0.01,63
75,2017,POBI6,2MOSS,0.03,0.02,0.02,63
75,2017,POBI6,CASCS2,0.03,0.02,0.03,63
75,2017,POBI6,GEROT,0.03,0.02,0.21,63
75,2017,POBI6,2LTR,0.03,0.02,0.19,63
75,2017,POBI6,FEBR,0.03,0.02,0.06,63
75,2017,POBI6,MIOB2,0.03,0.02,0.07,63
75,2017,POBI6,SIPR,0.03,0.02,0.08,63
75,2017,POBI6,LLSE,0.03,0.02,0.04,63
75,2017,POBI6,CAOC4,0.03,0.02,0.06,63
75,2017,POBI6,ARSC,0.03,0.02,0.12,63
75,2017,POBI6,LUSP4,0.03,0.02,0.03,63
75,2017,POBI6,2LICHN,0.03,0.02,0.04,63
75,2017,POBI6,CAPE12,0.03,0.02,0.03,63
75,2017,POBI6,TRSP2,0.03,0.02,0.02,63
75,2017,POBI6,RAAD,0.03,0.02,0.07,63
75,2017,POBI6,CHJA,0.03,0.02,0.01,63
75,2017,POBI6,LEPY2,0.03,0.02,0,63
75,2017,POBI6,CAPY3,0.03,0.02,0.01,63
75,2018,POBI6,ARSC,0.02,0.03,0.15,119
75,2018,POBI6,CAPE12,0.02,0.03,0.03,119
75,2018,POBI6,2UNKSC,0.02,0.03,0.01,119
75,2018,POBI6,2LICHN,0.02,0.03,0.01,119
75,2018,POBI6,CASCS2,0.02,0.03,0.02,119
75,2018,POBI6,GEROT,0.02,0.03,0.26,119
75,2018,POBI6,MIOB2,0.02,0.03,0.09,119
75,2018,POBI6,RAAD,0.02,0.03,0.04,119
75,2018,POBI6,FEBR,0.02,0.03,0.08,119
75,2018,POBI6,CAOC4,0.02,0.03,0.03,119
75,2018,POBI6,LLSE,0.02,0.03,0.02,119
75,2018,POBI6,LUSP4,0.02,0.03,0.02,119
75,2018,POBI6,2LTR,0.02,0.03,0.16,119
75,2018,POBI6,2BARE,0.02,0.03,0.02,119
75,2018,POBI6,2MOSS,0.02,0.03,0.1,119
75,2018,POBI6,CHJA,0.02,0.03,0.01,119
75,2018,POBI6,SIPR,0.02,0.03,0.11,119
75,2018,POBI6,POARG,0.02,0.03,0,119
75,2018,POBI6,CAPY3,0.02,0.03,0.01,119
77,2011,POBI6,SAPE18,0.03,0.01,0.1,148
77,2011,POBI6,CASCS2,0.03,0.01,0.77,148
77,2011,POBI6,2MOSS,0.03,0.01,0.19,148
77,2011,POBI6,RHRH4,0.03,0.01,0.06,148
77,2011,POBI6,2LTR,0.03,0.01,0.42,148
77,2011,POBI6,CALE4,0.03,0.01,0.26,148
77,2011,POBI6,POVI3,0.03,0.01,0.08,148
77,2011,POBI6,DECE,0.03,0.01,0.02,148
77,2012,POBI6,2LTR,0.02,0.03,0.28,161
77,2012,POBI6,CASCS2,0.02,0.03,0.64,161
77,2012,POBI6,2MOSS,0.02,0.03,0.3,161
77,2012,POBI6,RHRH4,0.02,0.03,0.1,161
77,2012,POBI6,CALE4,0.02,0.03,0.24,161
77,2012,POBI6,SAPE18,0.02,0.03,0.08,161
77,2012,POBI6,POVI3,0.02,0.03,0.14,161
77,2012,POBI6,DECE,0.02,0.03,0.03,161
77,2012,POBI6,GEAL2,0.02,0.03,0,161
77,2012,POBI6,POAL2,0.02,0.03,0,161
